,Unnamed: 0,Source,Author,Title,URL,date,content
219,219,CNN,Jack Forrest,"Nebraska legislature passes bill to restrict abortions at 12 weeks, gender-affirming care for those under 19 | CNN Politics",https://www.cnn.com/2023/05/19/politics/nebraska-abortion-gender-affirming-care/index.html,2023-05-19T21:54:02Z,A Nebraska bill combining a ban on most abortions after 12 weeks and restrictions on gender-affirming care for transgender Nebraskans under 19 is poised to become law after the states unicameral legi… [+4573 chars]
220,220,CNN,"Shania Shelton,Kate Sullivan,Kit Maher,Kyle Blaine",South Carolina Sen. Tim Scott files to run for president,https://www.cnn.com/2023/05/19/politics/tim-scott-president-fec-filing/index.html,2023-05-19T15:30:48Z,"Republican Sen. Tim Scott of South Carolina has filed to run for president in 2024, according to the Federal Election Commissions website.
The filing comes ahead of a formal announcement that is exp… [+4226 chars]"
221,221,CNN,Sydney Kashiwagi,Clyburn says Biden pushed to move South Carolina up in primary calendar to avoid 'embarrassment',https://www.cnn.com/2023/05/19/politics/jim-clyburn-joe-biden-dnc-south-carolina-2024-presidential-primary/index.html,2023-05-19T18:21:17Z,"Watch Chris Wallaces interview with Rep. Jim Clyburn tonight at 10 p.m. ET on CNN and stream it on HBO Max.
President Joe Biden supported a decision to make South Carolina, not New Hampshire, the fi… [+2581 chars]"
222,222,CNN,Sara Murray,Cyber expert awarded $5 million from Mike Lindell asks court to compel MyPillow CEO to pay up,https://www.cnn.com/2023/05/19/politics/mike-lindell-cyber-expert-lawsuit/index.html,2023-05-19T20:06:30Z,"The cybersecurity expert who took on election conspiracy theorist Mike Lindell and was awarded $5 million from an arbitration panel has asked a federal court to force Lindell to pay up, according to … [+1697 chars]"
223,223,CNN,Alexandra Meeks,"5 things to know for May 19: Ukraine, Tsunami warning, Senate, Debt limit, Disney",https://www.cnn.com/2023/05/19/us/five-things-may-19-trnd/index.html,2023-05-19T11:04:20Z,"The Biden administration has an ambitious goal to reduce the countrys homelessness by 25% before 2025. In a move to accelerate those efforts, federal officials this week launched a new initiative to … [+6169 chars]"
224,224,CNN,Allison Morrow,Disney's fight with DeSantis masks a bigger problem: Its business is struggling,https://www.cnn.com/2023/05/19/business/disney-ron-desantis-analysis/index.html,2023-05-19T18:33:50Z,"Disneys battle with Floridas Republican governor and soon-to-be presidential contender, Ron DeSantis, is playing out like a reality TV show. And while Disneys tactical maneuvering most recently, aban… [+3474 chars]"
225,225,CNN,"Tamara Qiblawi,Isil Sariyuce",Erdogan hails 'special relationship' with Putin ahead of crucial Turkey runoff vote,https://www.cnn.com/2023/05/19/middleeast/turkey-president-recep-tayyip-erdogan-interview-mime-intl/index.html,2023-05-19T10:35:18Z,"Editors Note: A version of this story appears in CNNs Meanwhile in the Middle East newsletter, a three-times-a-week look inside the regions biggest stories. Sign up here.
Turkey has a special and gr… [+9222 chars]"
226,226,CNN,Sara Murray,Georgia prosecutor investigating Trump indicates charging decisions to come in August,https://www.cnn.com/2023/05/19/politics/georgia-trump-2020-election/index.html,2023-05-19T12:36:46Z,"Fulton County District Attorney Fani Willis, who has been investigating efforts by Donald Trump and his allies to overturn the 2020 election in Georgia, announced remote workdays for her staff in Aug… [+1634 chars]"
227,227,CNN,Stephen Collinson,Disney rocks DeSantis ahead of expected White House bid announcement,https://www.cnn.com/2023/05/19/politics/desantis-disney-feud/index.html,2023-05-19T04:09:02Z,"DeSantisland was likely not the happiest place on Earth on Thursday.
As Florida Gov. Ron DeSantis gears up for an expected jump into the 2024 presidential race next week, his powerful adversary, Dis… [+8616 chars]"
228,228,CNN,Mark Thompson,Turkey's big economic gamble looks set to continue,https://www.cnn.com/2023/05/19/investing/premarket-stocks-trading/index.html,2023-05-19T12:00:11Z,A version of this story first appeared in CNN Business Before the Bell newsletter. Not a subscriber? You can sign up right here. You can listen to an audio version of the newsletter by clicking the s… [+5510 chars]
229,229,CNN,"Elisabeth Buchwald,Carlos Suarez",Florida's new immigration law prompts travel advisory from Latino advocacy group,https://www.cnn.com/2023/05/19/economy/desantis-florida-immigration-law/index.html,2023-05-19T18:21:12Z,"One of the most prominent Latino advocacy groups in the United States is urging people to avoid traveling to Florida ahead of a new immigration law thats set to go into effect in July.
Ahead of Repu… [+2598 chars]"
230,230,CNN,Olesya Dmitracova,Turkey's Erdoğan vows to keep cutting rates to fight inflation if re-elected,https://www.cnn.com/2023/05/19/economy/erdogan-turkey-election-inflation-promise/index.html,2023-05-19T10:46:45Z,"Turkeys President Recep Tayyip Erdogan has promised to continue with his unorthodox policy of cutting interest rates to reduce sky-high inflation if he is re-elected on May 28.
Please do follow me i… [+3370 chars]"
231,231,CNN,"Zachary Cohen,Oren Liebermann,Haley Britzky",How GOP attacks on 'wokeism' helped lead the Pentagon to abandon its effort to combat extremism in the military,https://www.cnn.com/2023/05/19/politics/pentagon-combat-extremism-military-republican-attacks-teixeira-leaks/index.html,2023-05-19T20:06:55Z,"An early Biden administration initiative to root out extremism in the military was designed to identify people like Jack Teixeira, the 21-year-old Air National Guardsman with a long-history of violen… [+9080 chars]"
232,232,CNN,Tami Luhby,Treasury burns through funds amid bumpy debt ceiling talks,https://www.cnn.com/2023/05/19/politics/treasury-cash-debt-ceiling-default/index.html,2023-05-19T23:04:48Z,"The Treasury Department is steadily draining the funds it has to pay the nations bills during the debt ceiling impasse.
Treasury had $57.3 billion in cash on hand as of Thursday, according to federa… [+3194 chars]"
233,233,CNN,Dakin Andone,What we know about the complex court fight over the Nashville school shooter's writings,https://www.cnn.com/2023/05/19/us/nashville-school-shooter-writings-court/index.html,2023-05-19T10:20:36Z,A judge soon could decide if the writings of a shooter who killed three 9-year-olds and three adults in March at a Christian school in Nashville become public as parties with competing interests in t… [+8043 chars]
234,234,CNN,Jack Forrest,"Nebraska legislature passes bill to restrict abortions at 12 weeks, gender-affirming care for those under 19 | CNN Politics",https://www.cnn.com/2023/05/19/politics/nebraska-abortion-gender-affirming-care/index.html,2023-05-19T21:54:02Z,A Nebraska bill combining a ban on most abortions after 12 weeks and restrictions on gender-affirming care for transgender Nebraskans under 19 is poised to become law after the states unicameral legi… [+4573 chars]
235,235,CNN,Hannah Rabinowitz,Pentagon leaks suspect to remain detained as he awaits trial,https://www.cnn.com/2023/05/19/politics/jack-teixeira-detention-hearing/index.html,2023-05-19T19:52:09Z,"Worcester, MassachusettsCNN
  — 
Jack Teixeira, the Air National Guardsman who is accused of posting a trove of classified documents to social media, will be detained while he awaits trial, a feder… [+1634 chars]"
236,236,CNN,"Haley Britzky,Sean Lyngaas,Zachary Cohen,Natasha Bertrand",Defense personnel alarmed after memos reveal Air Force leadership warned about Pentagon leaker but let him continue working,https://www.cnn.com/2023/05/19/politics/jack-teixeira-leak-intelligence-unit-warnings/index.html,2023-05-19T10:07:11Z,Newly released memos revealing that Air Force leadership repeatedly warned Airman 1st Class Jack Teixeira about inappropriately accessing classified intelligence have left former and current defense … [+8055 chars]
237,237,CNN,"Eliza Mackintosh,Ehsan Popalzai,Antonio Jarne,Lou Robinson",​​​​'No one feels safe': The Taliban promised to provide security to Afghans. New data shows threat from ISIS is growing,https://www.cnn.com/2023/05/19/asia/isis-k-attacks-afghanistan-taliban-cmd-intl/index.html,2023-05-19T04:02:59Z,"Qasim received a call in late March that his brother, an employee with Afghanistans Taliban government, had been seriously injured in a suicide bombing near the Ministry of Foreign Affairs in Kabul. … [+16531 chars]"
238,238,CNN,"Zachary Cohen,Oren Liebermann,Haley Britzky",How GOP attacks on 'wokeism' helped lead the Pentagon to abandon its effort to combat extremism in the military,https://www.cnn.com/2023/05/19/politics/pentagon-combat-extremism-military-republican-attacks-teixeira-leaks/index.html,2023-05-19T20:06:55Z,"An early Biden administration initiative to root out extremism in the military was designed to identify people like Jack Teixeira, the 21-year-old Air National Guardsman with a long-history of violen… [+9080 chars]"
239,239,CNN,Ben Church,West Ham players clash with AZ Alkmaar fans in bid to protect families inside stadium,https://www.cnn.com/2023/05/19/football/west-ham-az-alkmaar-fans-uefa-spt-intl/index.html,2023-05-19T11:14:33Z,West Ham players confronted a group of AZ Alkmaar fans at the end of the teams match on Thursday after the section of the stadium containing the Premier League sides friends and families came under a… [+3143 chars]
240,240,CNN,"Sean Lyngaas,Zachary Cohen","FBI searched intelligence database for info on January 6 riot suspects, people arrested at George Floyd protests",https://www.cnn.com/2023/05/19/politics/fbi-database-january-6-george-floyd-protests/index.html,2023-05-19T23:19:12Z,"The FBI improperly searched an intelligence database for information on suspects in the January 6, 2021, US Capitol riot and people arrested at 2020 protests after the police killing of George Floyd,… [+2932 chars]"
241,241,CNN,Christian Edwards,"""A problem in the political culture"": Serbians call for more than disarmament to end violence after mass shootings",https://www.cnn.com/2023/05/19/europe/serbia-mass-shootings-gun-violence-protests-intl/index.html,2023-05-19T14:37:35Z,"Two weeks after mass shootings shook their country, Serbians have surrendered more than 15,000 weapons, more than 2,500 explosive devices, and hundreds of thousands of rounds of ammunition, as part o… [+7715 chars]"
242,242,CNN,Tami Luhby,Treasury burns through funds amid bumpy debt ceiling talks,https://www.cnn.com/2023/05/19/politics/treasury-cash-debt-ceiling-default/index.html,2023-05-19T23:04:48Z,"The Treasury Department is steadily draining the funds it has to pay the nations bills during the debt ceiling impasse.
Treasury had $57.3 billion in cash on hand as of Thursday, according to federa… [+3194 chars]"
243,243,CNN,Laura He,China's economy is growing again. So why are investors getting out?,https://www.cnn.com/2023/05/19/investing/china-stock-market-decline-intl-hnk/index.html,2023-05-19T07:34:30Z,"Until a few weeks ago, Chinese shares were among the best-performing in the world over the previous six months as investors bet on the countrys economic recovery after the lifting of pandemic restric… [+6448 chars]"
244,244,CNN,Lauren Mascarenhas,Patrick Brown is free after 29 years in prison for a crime prosecutors now say he didn't commit. His fight isn't over,https://www.cnn.com/2023/05/18/us/patrick-brown-wrongful-rape-conviction/index.html,2023-05-19T00:36:17Z,"When Patrick Brown walked out of a New Orleans courthouse last week a free man after spending 29 years in prison for a rape that even the victim says he didnt commit, he raised his hands toward the s… [+8206 chars]"
